temperature,pressure,flow_rate,voltage,current,rpm,vibration,humidity,power_consumption,response_time,packet_size,command_frequency,error_rate,network_latency,label,industry
50.99,122.75,88.08,227.73,14.28,2549.95,3.13,48.28,20.58,48.02,583.62,16.18,0.01,25.62,0,manufacturing
62.11,122.88,88.58,223.88,28.85,2325.08,2.34,66.18,35.46,58.16,239.52,6.75,0.02,34.17,0,manufacturing
58.49,170.74,97.59,228.19,16.93,2235.81,2.53,42.43,28.55,40.37,563.41,9.77,0.04,19.43,0,manufacturing
63.29,135.64,58.45,236.34,20.85,2229.79,2.32,53.95,40.67,45.86,399.77,16.71,0.04,17.15,0,manufacturing
58.0,116.02,63.87,239.34,14.77,2545.85,3.19,38.82,21.11,73.06,684.63,4.08,0.02,37.37,0,manufacturing
50.52,155.55,105.21,230.11,17.81,2962.85,3.54,46.96,22.26,48.53,372.61,12.91,0.03,22.24,0,manufacturing
54.28,80.23,88.38,229.79,17.74,1332.74,1.65,64.16,20.33,54.63,129.82,11.79,0.03,29.54,0,manufacturing
75.41,125.88,93.82,242.03,19.94,1040.09,2.7,36.1,34.51,80.74,575.36,15.85,0.02,21.35,0,manufacturing
48.9,128.08,65.17,225.39,9.57,1880.5,3.17,35.88,25.25,72.45,472.79,9.65,0.03,23.93,0,manufacturing
65.61,108.71,96.34,232.95,22.12,1922.76,2.75,46.91,21.3,58.59,444.74,13.08,0.03,15.15,0,manufacturing
68.56,141.24,121.27,227.98,21.14,1783.33,1.42,44.47,34.93,59.36,471.53,12.9,0.02,41.84,0,manufacturing
44.31,116.76,72.36,242.77,16.34,2005.58,2.84,47.63,33.23,56.86,710.41,9.89,0.03,30.47,0,manufacturing
63.11,160.36,33.15,233.76,19.55,2717.44,2.06,38.29,15.56,60.53,208.12,12.63,0.03,17.92,0,manufacturing
51.79,148.18,62.95,224.44,15.51,2521.84,3.01,44.87,36.06,30.12,455.09,8.37,0.02,31.72,0,manufacturing
57.6,101.57,46.34,238.52,21.05,1858.42,1.55,53.94,39.66,49.8,473.18,11.6,0.02,24.28,0,manufacturing
55.42,131.73,57.05,235.06,19.7,1673.39,3.63,52.78,32.08,56.92,611.26,5.54,0.04,33.43,0,manufacturing
46.91,162.97,74.74,239.23,20.63,1925.19,2.68,39.67,34.27,71.75,421.73,10.4,0.03,19.11,0,manufacturing
63.63,98.19,79.39,218.17,16.7,2301.63,2.3,40.33,38.15,71.68,452.29,19.17,0.02,16.37,0,manufacturing
54.57,124.31,132.02,227.77,12.7,2673.22,2.53,54.82,25.87,74.67,455.1,5.93,0.02,29.52,0,manufacturing
35.2,147.72,76.57,231.61,19.27,2721.75,2.64,44.41,36.04,50.65,384.19,8.81,0.01,22.51,0,manufacturing
64.83,158.25,105.57,223.4,13.18,2443.45,4.63,44.97,44.68,68.54,303.38,15.21,0.03,26.73,0,manufacturing
70.32,119.03,107.53,230.31,20.03,2202.51,2.39,51.12,34.74,26.3,604.81,13.04,0.0,18.53,0,manufacturing
37.43,147.43,88.86,227.28,13.39,2490.97,1.47,34.3,19.52,38.12,508.7,15.6,0.02,34.76,0,manufacturing
66.26,173.96,99.72,229.22,19.17,2326.38,2.51,47.46,24.73,54.11,679.25,15.18,0.02,25.61,0,manufacturing
75.65,162.66,98.31,224.5,21.86,1394.19,2.31,32.23,13.39,67.58,354.39,13.96,0.04,28.89,0,manufacturing
65.75,146.1,97.56,226.87,18.56,2319.76,3.79,43.21,20.56,72.17,366.75,11.78,0.01,20.11,0,manufacturing
42.86,118.77,126.37,220.32,12.9,2568.13,3.43,44.41,35.7,31.18,430.91,8.83,0.03,21.89,0,manufacturing
54.51,113.48,109.29,226.31,20.83,2296.53,2.93,42.06,19.4,42.69,536.31,9.34,0.03,15.48,0,manufacturing
68.59,115.61,92.1,226.41,20.96,2528.82,1.8,44.38,41.53,44.52,782.72,16.86,0.02,36.52,0,manufacturing
62.93,121.3,90.59,231.7,17.21,2200.68,2.93,33.68,34.9,42.57,513.72,9.52,0.04,23.0,0,manufacturing
56.35,171.26,71.04,228.09,16.87,2079.19,2.79,41.78,30.99,57.88,908.3,16.82,0.04,27.9,0,manufacturing
60.22,159.84,122.48,237.48,18.18,2090.85,2.75,42.14,32.26,25.07,414.31,8.21,0.02,32.01,0,manufacturing
69.05,137.66,77.61,225.17,19.39,2083.81,2.62,49.91,15.35,76.84,355.86,10.88,0.02,28.34,0,manufacturing
51.22,123.79,82.79,225.55,25.93,1542.49,1.63,37.59,23.72,55.11,630.02,13.95,0.01,31.69,0,manufacturing
68.78,199.94,94.99,230.75,16.59,2531.09,1.91,44.3,33.15,51.06,677.04,13.13,0.02,22.13,0,manufacturing
62.34,169.52,89.09,229.14,17.96,2202.88,3.8,34.14,30.42,63.68,541.0,11.82,0.02,28.68,0,manufacturing
52.86,156.29,67.31,234.69,16.61,2411.26,3.0,58.8,27.48,49.92,452.07,6.57,0.03,26.4,0,manufacturing
76.09,117.08,98.17,229.45,18.43,1865.03,2.85,45.01,16.38,55.43,754.18,15.15,0.02,19.68,0,manufacturing
49.54,129.35,100.14,232.5,20.67,2352.69,2.54,49.31,25.33,64.57,650.81,11.35,0.04,33.24,0,manufacturing
42.76,135.91,93.59,228.18,20.85,2498.95,2.01,44.97,40.1,58.96,717.14,11.96,0.04,28.66,0,manufacturing
55.22,196.32,97.19,225.63,20.64,1073.32,2.63,43.4,38.09,57.76,755.62,12.19,0.02,24.14,0,manufacturing
50.54,116.0,79.16,228.1,22.82,2235.33,2.65,37.47,33.62,61.04,524.83,8.53,0.03,26.16,0,manufacturing
62.72,117.67,35.03,231.41,17.16,2062.85,2.95,39.83,20.72,59.24,549.25,9.19,0.04,42.95,0,manufacturing
66.15,147.17,59.96,235.98,15.49,1986.53,3.78,47.35,40.47,61.3,293.74,13.08,0.03,34.19,0,manufacturing
55.63,144.94,72.62,237.34,14.69,2465.85,3.7,39.09,21.39,62.32,696.91,7.36,0.01,12.49,0,manufacturing
56.03,156.62,34.89,223.04,18.77,1975.47,2.76,43.87,23.38,35.47,401.34,7.39,0.03,25.05,0,manufacturing
64.15,138.6,81.09,235.19,18.17,2458.36,4.51,49.24,19.74,78.08,648.39,10.54,0.02,36.46,0,manufacturing
62.28,164.47,96.76,231.01,23.42,2184.18,1.9,41.94,34.61,61.12,434.19,4.21,0.03,13.8,0,manufacturing
74.01,154.44,124.6,240.4,19.82,2360.31,3.58,53.52,27.66,60.98,365.14,11.02,0.02,36.39,0,manufacturing
81.32,132.62,123.71,228.04,22.16,1990.77,2.38,39.24,26.65,44.17,360.95,13.34,0.02,20.16,0,manufacturing
57.55,138.84,114.28,238.44,15.28,1629.87,2.55,37.79,23.83,69.92,537.09,12.2,0.03,29.18,0,manufacturing
70.15,121.34,107.43,235.93,15.35,1651.26,2.82,52.35,30.78,51.9,631.16,7.6,0.03,22.19,0,manufacturing
67.16,153.37,85.66,230.22,19.85,2058.38,4.95,30.74,33.94,68.58,428.82,9.85,0.04,42.16,0,manufacturing
60.25,138.16,102.73,225.32,24.31,2311.27,2.64,46.2,29.31,51.53,527.97,5.69,0.01,27.68,0,manufacturing
67.6,144.84,38.29,236.72,9.55,1859.32,1.76,52.38,34.48,86.25,663.46,10.16,0.02,27.2,0,manufacturing
53.56,180.79,59.46,230.96,24.36,3228.51,3.92,48.03,28.38,53.34,746.04,9.68,0.03,34.37,0,manufacturing
63.81,151.61,100.05,227.92,17.89,2574.16,4.16,55.85,30.52,51.11,473.55,10.92,0.03,24.28,0,manufacturing
56.83,154.32,94.3,239.08,18.18,2339.08,3.82,45.94,36.44,56.01,483.29,9.43,0.03,31.95,0,manufacturing
65.61,161.98,105.82,243.93,18.14,2968.91,3.96,27.92,38.63,52.49,406.47,6.14,0.03,17.79,0,manufacturing
57.06,158.55,70.95,232.2,21.64,2006.47,2.56,46.48,43.23,55.68,601.63,7.35,0.04,18.79,0,manufacturing
49.88,150.65,63.09,223.51,19.62,2069.87,1.86,52.6,31.12,60.82,441.96,8.82,0.03,28.54,0,manufacturing
61.71,98.8,71.15,236.13,19.5,2349.47,3.15,41.91,44.26,32.95,577.9,9.96,0.03,24.77,0,manufacturing
50.35,126.51,104.2,237.6,11.07,2172.28,2.41,51.61,27.07,57.53,416.96,9.56,0.04,34.91,0,manufacturing
54.65,135.25,82.77,222.07,13.11,2792.14,1.41,52.25,19.16,75.86,695.78,8.14,0.03,32.04,0,manufacturing
42.47,126.23,89.4,236.82,15.98,2736.98,1.34,49.28,33.06,31.96,684.7,10.62,0.01,32.05,0,manufacturing
50.19,136.6,113.22,223.34,24.09,2509.16,2.61,59.19,30.12,48.06,426.0,10.53,0.03,12.86,0,manufacturing
80.19,149.77,99.62,219.28,17.6,2428.68,2.61,53.77,14.93,71.68,729.43,8.58,0.02,23.7,0,manufacturing
62.04,115.38,90.81,228.6,21.12,2660.45,3.28,61.14,34.73,70.64,375.26,9.23,0.02,21.72,0,manufacturing
37.5,154.88,138.48,227.12,19.41,2392.1,3.27,47.04,22.35,73.26,376.56,10.63,0.03,25.55,0,manufacturing
35.74,127.52,120.33,228.61,16.49,1810.45,2.66,38.35,22.21,59.42,752.27,9.07,0.02,34.44,0,manufacturing
71.04,179.28,62.6,224.44,15.1,2328.58,2.19,49.79,24.9,68.42,911.44,9.54,0.03,32.93,0,manufacturing
59.1,155.7,126.07,227.43,22.04,1764.61,2.08,50.49,25.59,83.66,521.88,8.18,0.03,36.96,0,manufacturing
63.06,86.79,118.32,228.1,11.56,1565.06,2.19,42.89,16.14,58.12,714.36,10.42,0.02,32.17,0,manufacturing
55.2,80.04,58.8,238.75,19.8,2278.8,3.08,45.81,35.18,68.33,437.13,10.52,0.03,21.22,0,manufacturing
74.79,102.02,99.74,241.39,17.51,2389.06,2.83,46.36,24.93,66.66,933.53,10.28,0.03,24.94,0,manufacturing
48.46,187.07,110.28,232.59,26.94,1951.45,3.38,32.86,29.21,53.14,516.01,9.82,0.03,30.74,0,manufacturing
52.03,137.79,73.33,234.68,17.44,2726.95,2.27,58.85,30.03,68.14,186.29,12.61,0.03,30.5,0,manufacturing
64.5,107.56,115.86,220.53,19.76,2275.54,2.62,45.05,36.01,90.66,493.98,14.19,0.03,26.6,0,manufacturing
60.17,159.1,113.33,219.65,21.35,2097.63,3.06,51.98,29.17,33.21,554.61,2.58,0.02,46.44,0,manufacturing
66.32,94.96,73.8,238.02,18.09,1474.27,3.22,29.5,20.93,52.11,713.75,8.53,0.01,42.16,0,manufacturing
58.48,109.23,139.46,223.44,23.15,2460.65,3.82,35.85,23.97,73.2,415.67,14.29,0.01,29.31,0,manufacturing
77.59,107.25,140.42,224.43,13.04,3270.85,3.23,41.56,21.13,68.0,607.63,15.01,0.02,40.35,0,manufacturing
46.62,168.77,74.33,234.35,18.2,2287.88,3.18,52.43,14.16,62.12,543.2,12.55,0.02,24.06,0,manufacturing
55.6,81.36,46.72,235.68,12.53,2006.32,3.12,64.33,25.36,57.51,543.25,6.19,0.02,22.8,0,manufacturing
46.01,161.48,97.82,235.38,17.61,2403.08,2.91,52.47,31.09,79.98,662.85,12.58,0.02,34.76,0,manufacturing
52.01,164.67,126.69,233.01,19.03,2359.61,2.1,38.08,28.86,63.22,552.9,9.12,0.02,28.5,0,manufacturing
47.84,114.57,89.29,230.95,20.8,1890.03,2.98,62.16,31.86,57.11,413.29,4.68,0.02,30.84,0,manufacturing
63.28,122.33,95.17,245.68,24.36,1944.09,2.71,52.3,28.27,62.59,377.25,6.51,0.02,19.16,0,manufacturing
52.97,145.14,80.3,236.53,14.06,1933.86,3.03,42.74,31.71,55.19,585.55,12.7,0.02,29.7,0,manufacturing
52.28,130.39,92.11,218.02,17.3,2376.42,2.68,36.69,22.73,60.71,498.67,12.26,0.03,37.43,0,manufacturing
51.04,70.39,70.03,233.9,20.51,1436.94,2.71,54.26,32.28,67.42,337.54,11.98,0.04,44.03,0,manufacturing
75.07,124.93,95.4,234.22,17.25,2209.07,2.21,43.73,46.05,49.96,464.23,3.67,0.02,34.33,0,manufacturing
68.43,105.86,88.94,220.49,13.7,1614.27,2.43,50.79,28.06,41.42,382.61,11.34,0.03,29.17,0,manufacturing
51.06,127.63,92.9,223.46,17.49,2444.84,2.09,38.29,23.78,41.91,634.61,9.68,0.03,31.29,0,manufacturing
58.23,142.47,54.9,233.6,11.82,1774.94,3.25,36.76,22.77,27.87,461.63,5.99,0.03,34.45,0,manufacturing
55.26,141.28,83.75,238.52,17.07,2004.88,2.18,20.0,15.53,76.25,632.91,10.65,0.03,23.23,0,manufacturing
60.1,162.99,82.26,223.44,16.92,2050.32,1.9,45.34,16.16,56.53,509.52,12.02,0.04,30.94,0,manufacturing
58.8,121.48,101.18,227.42,19.94,1790.11,2.83,36.04,36.71,69.85,263.94,7.46,0.01,19.27,0,manufacturing
62.2,77.93,37.49,232.35,18.79,3116.58,3.25,42.45,17.81,55.21,695.7,11.05,0.02,17.07,0,manufacturing
51.01,127.89,94.61,224.96,14.4,3600.0,3.16,45.38,16.29,45.01,705.49,11.03,0.02,29.87,0,manufacturing
69.15,117.41,76.75,232.52,17.1,2005.37,2.82,47.06,19.27,52.79,523.88,8.05,0.02,34.08,0,manufacturing
68.05,127.72,95.74,236.44,18.44,1457.04,2.74,27.64,20.24,58.57,851.81,14.25,0.02,17.18,0,manufacturing
69.52,142.46,88.71,233.36,16.26,800.0,2.49,52.47,41.82,64.47,526.94,13.11,0.02,20.9,0,manufacturing
57.13,146.82,78.63,225.38,15.92,1418.95,3.48,50.56,35.71,69.49,323.88,9.56,0.04,33.27,0,manufacturing
81.52,102.21,103.91,241.15,17.49,1887.64,3.51,46.41,50.0,68.32,694.5,12.34,0.03,31.27,0,manufacturing
47.12,109.52,72.38,232.21,12.44,1771.87,3.33,30.74,31.58,73.96,681.91,10.8,0.03,19.09,0,manufacturing
27.25,114.31,101.77,229.44,29.32,3132.54,3.6,31.52,21.36,52.17,519.63,8.56,0.01,27.21,0,manufacturing
77.13,144.08,46.75,224.12,13.75,2173.81,2.43,53.4,34.78,35.17,477.89,6.77,0.02,23.08,0,manufacturing
43.12,135.4,92.85,224.23,18.25,2350.76,3.31,50.17,21.14,50.03,419.98,9.7,0.01,33.34,0,manufacturing
63.46,150.06,112.7,242.42,23.22,2216.54,3.67,39.61,17.32,42.24,748.19,11.42,0.02,36.1,0,manufacturing
62.33,94.71,122.15,222.29,18.01,1978.52,3.05,37.93,24.51,61.49,502.82,4.74,0.03,22.57,0,manufacturing
63.49,95.31,70.65,230.59,20.32,2269.57,2.52,39.53,23.82,69.64,630.35,11.42,0.02,38.18,0,manufacturing
58.13,167.42,81.39,224.82,20.12,2124.39,2.91,48.6,36.59,47.31,495.76,11.78,0.02,25.17,0,manufacturing
56.26,93.81,88.96,223.12,16.75,2248.82,3.08,33.45,34.92,48.94,342.29,8.69,0.03,16.41,0,manufacturing
52.02,171.26,91.48,233.24,19.36,3327.62,3.16,54.94,30.27,62.34,765.5,15.92,0.03,35.98,0,manufacturing
58.93,105.5,57.56,220.05,17.28,1646.94,2.77,44.77,32.31,58.41,731.11,12.32,0.02,21.08,0,manufacturing
60.85,160.48,97.29,239.93,22.79,1610.93,2.15,57.78,29.21,50.03,725.3,12.26,0.0,30.47,0,manufacturing
55.39,127.28,121.49,225.83,5.54,1193.56,3.8,41.48,29.67,47.15,814.25,16.0,0.0,28.47,0,manufacturing
49.28,153.98,102.53,237.37,23.93,2366.42,2.65,49.53,33.54,58.06,751.17,2.7,0.02,37.68,0,manufacturing
44.99,113.34,108.39,230.31,16.76,2555.3,4.54,41.28,10.27,23.33,729.01,9.71,0.03,42.93,0,manufacturing
52.87,110.8,104.48,224.92,13.64,2538.38,2.92,52.52,30.76,69.48,523.64,6.92,0.04,20.67,0,manufacturing
73.02,156.72,77.89,229.1,13.37,2379.74,3.85,46.44,27.26,48.25,726.45,8.83,0.04,28.66,0,manufacturing
54.33,128.9,86.05,229.34,25.43,3107.82,2.25,45.08,31.26,59.67,705.33,6.9,0.03,26.02,0,manufacturing
66.91,122.4,89.77,220.32,12.41,2313.33,3.02,42.97,31.01,72.83,810.91,10.81,0.02,11.28,0,manufacturing
45.58,140.08,77.25,220.94,8.63,2269.92,0.5,53.24,22.86,52.68,511.37,10.09,0.02,25.45,0,manufacturing
63.9,150.79,70.0,236.78,16.66,2951.9,3.81,59.13,36.85,72.58,540.49,8.13,0.0,24.45,0,manufacturing
64.68,112.28,119.7,233.07,16.62,2567.9,3.59,56.47,23.68,43.77,561.35,10.09,0.03,12.53,0,manufacturing
53.82,134.51,96.59,241.17,15.06,1877.87,4.88,47.84,28.29,26.92,855.0,9.91,0.03,29.8,0,manufacturing
61.21,115.78,108.85,228.64,24.33,2900.62,3.94,48.15,42.02,51.65,754.18,8.79,0.01,33.61,0,manufacturing
58.54,130.61,79.36,245.47,12.11,2537.48,3.23,40.64,14.94,51.67,552.65,10.46,0.01,34.47,0,manufacturing
65.16,125.85,107.3,238.95,12.49,1671.4,2.77,70.0,32.86,87.22,402.7,7.5,0.03,31.23,0,manufacturing
54.06,162.2,68.59,240.64,16.96,2962.19,4.23,49.12,21.97,39.72,439.72,5.52,0.03,39.29,0,manufacturing
58.57,138.51,51.02,221.08,17.64,1523.59,3.31,53.83,26.78,50.88,554.49,11.74,0.02,16.83,0,manufacturing
69.23,130.71,101.54,220.84,21.07,2351.47,3.46,57.33,16.56,58.24,671.59,7.02,0.02,11.4,0,manufacturing
58.86,128.61,75.92,235.14,12.05,2573.9,1.97,47.55,34.81,35.52,392.92,4.61,0.03,29.46,0,manufacturing
45.92,147.44,97.13,223.21,12.56,1571.91,2.19,39.23,25.35,42.23,610.57,9.56,0.04,31.1,0,manufacturing
45.27,126.08,82.26,229.46,14.51,2619.4,2.27,57.78,32.93,43.94,495.0,6.14,0.03,25.01,0,manufacturing
55.26,111.73,55.9,223.44,17.27,1414.26,2.58,46.74,32.16,56.29,696.17,11.92,0.03,31.43,0,manufacturing
43.47,105.09,96.28,229.6,13.93,1355.21,3.08,35.92,20.64,38.34,895.17,9.57,0.04,27.06,0,manufacturing
63.07,121.1,87.46,239.19,8.37,1993.02,1.65,53.43,34.58,63.45,583.64,15.02,0.02,20.82,0,manufacturing
67.82,167.33,93.06,228.39,15.93,2961.79,2.13,26.47,27.18,65.35,447.59,5.82,0.03,30.93,0,manufacturing
48.68,129.04,108.53,223.28,25.35,2319.31,3.3,52.38,29.76,67.74,236.88,6.86,0.03,24.02,0,manufacturing
54.5,188.13,77.49,229.97,10.12,2031.63,3.28,34.85,18.55,35.8,354.22,14.63,0.01,33.51,0,manufacturing
49.71,156.58,71.31,225.27,24.04,2498.87,3.89,46.96,34.02,44.33,292.52,8.7,0.03,36.05,0,manufacturing
44.05,139.34,90.63,243.18,27.44,2308.35,1.63,38.4,23.69,46.43,300.42,13.9,0.03,31.13,0,manufacturing
61.63,148.2,100.82,248.19,21.38,2667.46,2.46,40.15,23.59,25.06,636.51,9.0,0.03,16.65,0,manufacturing
55.31,131.63,86.24,223.27,16.85,2561.5,3.75,43.9,22.96,75.81,678.59,14.19,0.04,29.27,0,manufacturing
32.9,148.26,104.69,224.66,20.56,2721.53,3.2,38.13,26.17,66.19,1024.0,14.36,0.04,23.54,0,manufacturing
63.46,114.06,91.51,235.48,20.09,2887.94,1.81,45.89,28.85,69.43,720.32,11.22,0.03,8.57,0,manufacturing
32.11,144.17,92.24,224.69,23.43,2347.23,3.37,53.89,30.49,49.1,459.7,6.75,0.01,36.07,0,manufacturing
48.57,146.12,70.65,219.26,21.2,3174.88,3.84,54.12,25.59,54.88,639.25,9.57,0.03,40.51,0,manufacturing
50.65,110.76,103.07,231.19,15.29,1626.82,2.11,42.18,21.55,68.79,531.25,10.12,0.02,30.65,0,manufacturing
57.79,179.64,99.24,240.03,20.68,1337.48,2.43,41.19,29.69,69.35,623.1,11.3,0.02,32.39,0,manufacturing
52.38,130.78,61.35,234.41,14.95,2465.63,3.19,33.3,32.62,47.5,652.09,8.95,0.02,27.04,0,manufacturing
55.97,151.94,107.34,226.68,20.75,2615.09,3.52,38.27,36.94,65.46,658.73,14.94,0.03,36.99,0,manufacturing
62.8,126.95,119.16,231.86,18.87,1748.13,2.78,49.56,38.36,48.55,573.27,11.76,0.03,13.5,0,manufacturing
44.85,127.43,89.57,233.45,13.7,2358.97,2.34,49.65,40.21,63.46,694.7,14.89,0.03,17.83,0,manufacturing
47.36,147.39,63.08,230.06,12.45,2558.58,2.96,44.02,32.92,49.82,528.79,15.51,0.02,18.34,0,manufacturing
35.21,156.67,94.56,225.71,16.28,2139.43,2.63,46.11,17.14,45.44,489.66,15.55,0.01,23.45,0,manufacturing
37.49,134.08,74.34,239.32,23.22,2489.17,4.13,32.49,27.2,93.38,179.04,8.1,0.02,22.73,0,manufacturing
47.59,94.27,66.71,235.78,12.1,1796.84,2.86,38.59,23.45,38.92,355.99,7.72,0.02,34.44,0,manufacturing
72.74,136.06,91.64,219.31,20.48,2503.14,2.71,46.53,29.81,29.68,686.17,7.63,0.02,26.94,0,manufacturing
60.92,155.1,56.58,229.81,16.38,1972.28,3.48,51.21,38.2,78.69,701.81,9.48,0.03,32.08,0,manufacturing
57.55,129.99,85.36,223.62,11.89,2514.9,2.47,48.06,47.58,45.75,486.06,8.13,0.01,27.19,0,manufacturing
65.1,126.9,102.85,234.84,17.46,2009.83,1.92,45.83,17.66,41.88,538.46,9.48,0.02,44.54,0,manufacturing
46.92,142.88,76.84,230.03,18.29,2247.86,1.8,44.73,32.49,33.84,506.84,6.08,0.02,36.98,0,manufacturing
50.09,139.35,140.27,223.72,13.6,2072.79,4.27,52.94,33.53,54.74,642.74,8.59,0.04,23.7,0,manufacturing
51.24,121.75,108.46,223.46,15.96,2152.9,3.18,28.62,30.18,37.76,464.86,6.06,0.02,34.26,0,manufacturing
61.55,173.05,58.91,226.43,13.46,2531.09,2.56,34.39,41.26,53.77,496.61,8.88,0.01,12.61,0,manufacturing
66.22,110.54,104.57,224.51,15.84,2210.64,2.46,42.68,34.64,61.14,708.13,14.1,0.02,31.66,0,manufacturing
78.31,140.35,102.7,222.89,6.72,2569.5,2.21,44.54,22.78,62.63,661.37,8.08,0.02,23.62,0,manufacturing
59.08,141.39,86.48,240.49,21.77,1259.85,2.33,35.86,26.15,67.25,472.74,8.12,0.02,23.36,0,manufacturing
51.75,105.57,99.1,230.13,17.89,2050.29,2.57,50.71,21.08,48.46,508.11,10.17,0.03,31.51,0,manufacturing
46.95,121.91,119.26,233.65,14.85,1635.07,3.19,53.68,38.95,54.78,403.67,9.22,0.01,34.43,0,manufacturing
48.31,184.51,108.13,230.9,16.77,2771.14,3.19,34.81,29.97,67.87,368.86,9.63,0.02,31.1,0,manufacturing
47.81,122.84,105.72,233.38,15.21,1597.17,1.52,36.48,27.18,57.75,421.94,16.51,0.02,15.14,0,manufacturing
75.64,135.11,88.25,227.95,18.03,2144.43,1.32,41.84,29.44,59.44,906.48,6.06,0.03,29.04,0,manufacturing
46.62,134.9,62.97,226.82,21.83,1068.02,2.55,32.61,28.42,78.47,634.59,9.69,0.04,24.41,0,manufacturing
72.3,128.06,113.86,226.47,20.16,2031.3,3.25,31.78,24.01,39.43,433.47,9.07,0.02,24.48,0,manufacturing
61.74,76.88,97.51,238.28,21.78,1641.74,1.78,46.85,32.78,52.83,671.7,12.82,0.02,35.85,0,manufacturing
59.29,120.95,121.16,220.82,18.76,1697.4,2.82,48.58,32.69,34.92,458.48,9.52,0.01,33.64,0,manufacturing
54.0,158.16,76.78,225.22,18.04,2186.93,2.14,52.25,27.67,64.34,778.28,13.0,0.04,21.19,0,manufacturing
50.31,168.76,111.84,223.35,15.72,2282.24,3.15,58.44,32.93,23.61,251.3,18.38,0.03,36.78,0,manufacturing
43.45,93.7,111.47,231.72,30.0,2274.56,2.27,52.67,26.85,59.34,645.0,14.68,0.03,14.8,0,manufacturing
68.78,142.31,82.5,229.92,21.51,1562.51,2.19,51.4,27.83,42.37,629.55,13.76,0.01,28.32,0,manufacturing
75.26,180.13,89.05,221.28,11.14,2677.9,2.76,42.07,25.47,78.24,1005.91,12.38,0.02,28.03,0,manufacturing
40.57,151.6,98.14,238.16,22.45,2794.41,3.33,48.55,15.58,65.81,442.16,8.94,0.02,22.83,0,manufacturing
61.74,155.77,50.43,230.54,16.01,1984.47,2.88,20.0,47.27,48.37,768.05,8.89,0.02,24.75,0,manufacturing
66.38,116.44,89.67,224.44,20.43,3015.53,3.32,38.28,29.02,48.68,636.02,15.07,0.02,31.73,0,manufacturing
87.35,96.51,74.36,232.66,12.07,2301.69,2.74,48.28,21.96,46.23,649.97,11.32,0.02,29.11,0,manufacturing
56.43,128.48,98.52,233.87,22.62,2307.89,2.64,40.98,31.38,62.75,763.54,9.17,0.03,23.58,0,manufacturing
53.28,160.87,82.78,230.78,20.19,1784.32,3.32,38.3,33.73,77.14,597.46,12.05,0.02,29.58,0,manufacturing
64.85,138.33,65.08,219.87,16.45,1472.96,1.92,50.07,30.63,43.51,484.11,11.51,0.03,30.67,0,manufacturing
49.61,136.63,115.34,230.6,15.84,2218.47,2.27,45.4,37.87,62.94,675.94,13.98,0.03,21.47,0,manufacturing
50.31,116.23,115.48,223.25,13.71,2497.67,2.06,23.5,26.78,67.7,446.49,10.63,0.03,27.32,0,manufacturing
53.3,83.97,75.08,228.49,17.61,1639.71,2.95,43.43,30.92,65.2,619.43,7.71,0.03,23.29,0,manufacturing
44.13,105.86,86.64,240.17,20.6,2481.77,2.93,44.74,23.1,66.13,670.87,8.89,0.01,31.67,0,manufacturing
63.03,110.06,78.76,225.23,15.86,1308.64,2.28,40.87,13.58,58.35,546.53,10.81,0.04,29.59,0,manufacturing
67.93,82.12,87.14,224.69,16.07,2299.05,1.52,37.16,32.22,66.4,609.7,11.27,0.02,32.17,0,manufacturing
55.78,71.22,114.37,232.78,9.33,2107.28,3.02,60.76,33.29,48.63,496.28,10.3,0.03,42.23,0,manufacturing
65.66,175.53,82.53,229.54,19.45,2085.13,2.84,46.91,21.38,48.18,475.89,10.06,0.03,27.99,0,manufacturing
69.64,90.37,79.37,229.24,30.0,2556.81,4.38,50.74,14.72,52.73,429.43,12.45,0.03,27.02,0,manufacturing
64.23,147.3,71.5,213.62,22.78,2312.99,3.02,66.05,23.36,44.83,610.47,14.36,0.02,19.93,0,manufacturing
57.96,83.71,77.05,235.41,22.47,2964.85,3.13,50.12,27.69,49.35,332.04,10.77,0.01,30.92,0,manufacturing
65.93,131.32,108.87,238.26,17.95,2132.17,1.98,42.21,19.56,40.4,399.39,14.71,0.03,30.16,0,manufacturing
68.04,95.72,103.03,227.92,26.11,1864.94,4.61,34.77,14.89,63.01,377.51,6.62,0.03,16.46,0,manufacturing
71.96,120.4,101.39,232.89,16.21,2186.31,3.33,43.56,23.95,63.77,812.01,11.39,0.02,34.33,0,manufacturing
68.07,78.36,84.15,235.53,14.18,2588.45,2.83,39.96,28.47,33.96,715.79,13.51,0.03,43.12,0,manufacturing
47.88,120.6,121.23,223.83,14.3,2796.25,2.36,51.01,27.29,64.65,394.09,7.5,0.03,25.45,0,manufacturing
80.37,110.12,125.59,242.41,17.21,2268.9,3.36,61.3,29.45,30.88,474.49,4.23,0.03,34.7,0,manufacturing
70.51,140.08,101.72,237.11,14.83,2012.4,1.8,59.0,6.16,29.77,325.83,11.89,0.04,34.14,0,manufacturing
45.04,124.3,124.75,225.05,16.38,2288.71,2.74,32.35,13.14,63.47,832.27,13.41,0.03,27.41,0,manufacturing
51.48,149.53,107.15,234.02,17.32,2766.12,2.03,37.31,14.95,29.44,480.62,12.65,0.02,41.39,0,manufacturing
46.27,127.5,77.01,220.32,20.84,2703.97,1.62,44.23,46.67,49.86,506.42,6.77,0.03,25.06,0,manufacturing
