temperature,pressure,flow_rate,voltage,current,rpm,vibration,humidity,power_consumption,response_time,packet_size,command_frequency,error_rate,network_latency,label,industry
82.66,631.78,131.8,650.85,10.47,1599.41,20.14,202.54,20.99,81.17,499.25,14.34,0.25,25.92,1,chemical_facility
71.75,235.69,111.55,1042.28,87.94,2268.94,3.18,41.25,142.25,27.85,539.34,4.4,0.02,22.78,1,chemical_facility
67.17,196.83,82.72,239.33,14.68,1795.8,4.15,35.06,40.61,42.13,3493.0,82.7,0.433,465.7,1,chemical_facility
76.04,173.29,120.65,236.04,16.96,0.0032,3.16,40.61,0.0066,34.2,577.49,11.14,0.0063,15.42,1,chemical_facility
100.6,25.0,72.64,239.23,18.34,1722.57,27.25,41.65,30.23,5.0,756.57,10.23,0.02,13.31,1,chemical_facility
0.0055,158.84,89.74,0.0071,20.11,0.0057,0.0074,58.36,19.36,62.88,695.7,11.61,0.02,31.19,1,chemical_facility
-16.17,176.6,94.25,222.32,16.96,5069.57,2.84,46.11,38.11,32.21,422.73,12.45,0.03,85.64,1,chemical_facility
66.5,150.82,130.56,286.69,23.03,1360.62,2.65,109.21,30.65,44.55,550.68,2.75,0.02,-24.44,1,chemical_facility
96.74,213.62,193.61,241.63,17.97,2260.76,3.15,-34.49,9.47,56.95,347.81,16.88,-0.05,87.5,1,chemical_facility
140.64,54.26,74.03,236.24,20.41,6285.37,3.23,102.98,97.29,57.76,451.84,24.36,0.04,41.71,1,chemical_facility
89.16,190.96,56.89,216.99,8.48,1831.41,2.56,46.66,14.46,75.8,3311.0,177.0,0.608,791.4,1,chemical_facility
70.24,156.87,92.36,215.92,21.35,15442.45,1.84,42.72,28.57,433.73,3821.17,15.89,0.0,21.24,1,chemical_facility
80.09,190.01,85.03,0.004,0.0089,1623.62,2.8,41.41,0.0061,59.58,395.17,9.32,0.02,24.2,1,chemical_facility
73.91,0.0057,39.69,232.39,15.51,1564.35,2.12,41.37,39.89,0.0006,424.12,9.12,0.01,26.92,1,chemical_facility
54.05,157.94,58.88,226.93,19.71,1523.05,2.46,47.2,21.97,62.29,7409.0,76.8,0.676,398.1,1,chemical_facility
74.56,735.48,99.27,227.22,135.55,2378.64,21.44,329.6,26.07,55.1,674.87,61.09,0.04,29.65,1,chemical_facility
71.8,206.21,108.8,225.08,16.81,1524.91,40.23,43.79,150.0,5.0,605.25,10.31,0.04,0.5,1,chemical_facility
77.24,0.0031,101.81,233.7,20.3,0.0038,2.72,34.46,36.09,48.98,681.77,10.46,0.0025,10.51,1,chemical_facility
90.83,59.06,87.35,262.88,19.45,2936.15,-1.83,58.21,-15.31,59.37,631.85,35.15,0.02,24.74,1,chemical_facility
72.4,158.23,89.12,275.51,45.92,2882.64,3.59,106.49,30.81,125.41,546.63,15.23,0.0,33.5,1,chemical_facility
68.75,181.36,94.68,231.87,9.42,2323.13,3.58,297.4,24.57,39.45,3590.95,14.13,0.02,16.97,1,chemical_facility
268.95,192.43,102.41,741.59,13.76,1682.27,3.27,302.89,23.04,51.79,3526.78,88.88,0.02,17.69,1,chemical_facility
212.5,198.23,112.2,215.49,15.09,2208.51,45.32,210.0,28.07,59.03,485.09,50.0,0.0,34.42,1,chemical_facility
70.91,150.76,75.59,218.76,13.91,1713.86,38.27,44.82,38.28,43.13,438.64,11.67,0.03,150.0,1,chemical_facility
2.0,178.19,61.96,222.4,20.05,2404.22,24.73,175.0,22.98,64.93,816.79,12.77,0.0,30.94,1,chemical_facility
83.88,500.0,40.02,21.0,2.5,2204.54,35.0,34.83,19.15,71.98,421.44,7.38,0.02,150.0,1,chemical_facility
87.84,179.38,86.68,233.02,16.97,1934.07,4.09,39.83,16.91,0.0096,0.0025,8.71,0.0025,14.43,1,chemical_facility
80.84,146.15,226.78,283.38,17.84,5174.8,3.03,50.97,64.65,64.68,582.68,5.17,0.03,27.24,1,chemical_facility
71.46,162.47,0.0034,237.0,19.55,1986.77,4.02,0.0063,38.4,0.0056,656.71,8.05,0.02,0.0088,1,chemical_facility
82.52,162.92,77.75,232.18,9.26,2888.17,2.36,48.67,17.24,40.32,6075.0,135.0,0.789,851.5,1,chemical_facility
83.93,173.92,64.55,231.92,0.0042,1839.65,2.28,0.0047,0.0092,63.64,246.07,5.82,0.03,20.7,1,chemical_facility
66.29,209.2,75.66,240.02,17.16,2821.23,3.63,37.27,36.04,52.18,6664.0,164.2,0.786,901.4,1,chemical_facility
57.05,162.21,99.91,230.52,19.1,13403.86,1.15,51.35,219.86,413.48,484.21,10.61,0.02,192.67,1,chemical_facility
63.38,0.0078,101.24,0.0061,22.63,0.0087,4.5,37.98,30.25,43.89,499.76,11.31,0.02,34.96,1,chemical_facility
76.23,323.14,108.26,233.01,18.71,2113.07,2.43,50.44,30.0,-71.14,596.74,25.08,0.02,-26.66,1,chemical_facility
79.94,216.12,101.37,226.73,12.74,1682.33,20.33,34.26,29.17,63.9,451.35,7.05,0.18,28.23,1,chemical_facility
0.0099,180.76,91.38,228.21,24.27,2133.6,2.9,54.77,18.39,53.49,416.69,14.2,0.006,22.06,1,chemical_facility
72.24,156.47,99.66,220.31,21.3,2409.04,25.57,62.18,24.7,5.0,470.16,10.17,0.15,37.65,1,chemical_facility
81.67,176.13,0.0005,224.37,20.22,2642.37,0.0095,0.0018,28.91,51.02,725.41,8.97,0.03,19.38,1,chemical_facility
141.82,163.01,92.57,224.81,18.27,2815.85,2.49,59.53,-25.91,74.81,536.61,8.11,0.04,109.25,1,chemical_facility
97.73,163.86,67.7,231.11,20.17,2764.66,2.55,39.25,18.44,50.86,2992.0,167.7,0.364,827.4,1,chemical_facility
74.08,206.57,64.64,233.5,21.46,1584.66,30.63,10.0,22.75,51.85,981.51,12.92,0.03,0.5,1,chemical_facility
0.0034,166.21,64.82,228.42,13.9,2781.68,1.13,0.0073,32.48,59.9,314.42,0.0044,0.0039,21.04,1,chemical_facility
78.26,178.6,88.4,238.15,18.6,2150.45,2.7,51.75,29.97,43.86,6735.0,158.9,0.897,935.0,1,chemical_facility
75.17,748.58,99.94,229.52,19.17,2394.06,3.76,53.79,28.87,59.77,4434.95,11.83,0.17,29.18,1,chemical_facility
72.52,154.56,0.0024,230.34,0.006,0.0052,2.04,0.0043,26.51,42.9,540.17,15.94,0.02,31.78,1,chemical_facility
61.02,188.11,90.79,212.17,2.5,2362.27,28.47,40.71,21.82,55.52,511.13,7.17,0.03,35.67,1,chemical_facility
62.86,155.5,65.09,1171.22,148.08,1744.99,19.71,62.16,235.76,34.17,519.93,7.27,0.02,25.27,1,chemical_facility
84.37,170.94,0.0063,234.62,23.75,1769.26,3.26,36.42,28.32,58.41,427.82,6.81,0.02,0.006,1,chemical_facility
79.56,147.53,70.0,105.0,0.5,2650.7,21.15,42.18,37.85,53.14,825.24,7.22,0.02,24.32,1,chemical_facility
85.03,132.76,89.83,885.15,79.44,1527.91,2.65,60.23,20.88,274.36,176.19,16.72,0.03,34.81,1,chemical_facility
86.57,187.86,584.5,1161.78,17.74,2169.76,13.09,289.56,21.03,63.63,684.1,9.66,0.02,34.96,1,chemical_facility
74.94,131.57,103.65,956.83,15.27,1748.24,2.33,44.26,29.13,40.75,805.66,7.97,0.0,231.64,1,chemical_facility
94.54,180.96,119.96,231.88,17.8,1936.2,43.57,53.38,125.0,60.8,264.45,8.14,0.0,0.5,1,chemical_facility
229.23,887.3,91.31,226.27,21.35,2858.53,3.46,43.92,242.85,48.62,646.95,13.13,0.03,34.51,1,chemical_facility
255.0,186.98,83.63,231.68,13.67,2691.0,43.5,49.17,23.52,300.0,422.26,0.1,0.03,18.45,1,chemical_facility
90.55,342.18,91.91,224.12,39.73,2344.75,2.69,-7.02,27.89,42.29,-756.65,36.28,0.02,26.31,1,chemical_facility
76.6,957.42,114.57,216.2,17.25,2344.29,2.56,50.08,191.87,61.15,681.27,11.03,0.02,196.6,1,chemical_facility
86.76,183.98,97.45,234.25,16.82,0.0032,3.56,0.0007,19.14,52.2,433.89,11.24,0.03,31.56,1,chemical_facility
92.18,192.46,87.69,227.87,-15.43,4833.45,2.39,71.06,11.78,79.8,-852.98,28.93,-0.01,37.93,1,chemical_facility
118.74,193.67,239.94,228.22,17.63,1348.96,9.54,36.94,27.79,-89.02,1601.91,12.8,0.02,35.12,1,chemical_facility
71.1,345.64,124.19,228.7,16.09,2692.45,1.38,51.52,56.34,194.84,340.32,9.04,0.02,26.98,1,chemical_facility
81.96,180.8,0.0093,0.0061,15.61,0.0084,2.46,49.99,29.75,67.67,712.21,7.6,0.03,18.22,1,chemical_facility
76.73,195.91,98.22,230.32,16.17,1905.12,32.01,175.0,37.99,250.0,613.19,14.06,0.02,24.81,1,chemical_facility
81.48,950.81,71.25,225.73,17.4,2650.76,3.16,250.53,31.28,44.88,657.32,15.39,0.03,35.09,1,chemical_facility
64.34,168.63,123.6,219.26,10.33,2408.91,0.0083,57.37,34.75,46.86,675.89,14.55,0.03,0.002,1,chemical_facility
70.27,200.35,732.29,819.51,24.99,2227.67,2.39,50.62,140.16,62.35,493.66,13.35,0.21,162.65,1,chemical_facility
0.0055,109.49,0.0037,225.82,17.82,2356.4,2.69,0.0064,33.48,52.55,725.08,5.58,0.0025,21.44,1,chemical_facility
81.23,157.92,103.85,222.84,90.0,2229.23,28.91,41.9,20.07,51.25,288.43,12.44,0.02,150.0,1,chemical_facility
55.97,177.1,0.0066,214.91,20.84,2249.51,1.99,52.68,0.0067,85.66,0.001,8.65,0.02,0.0059,1,chemical_facility
74.03,156.38,481.77,1205.15,14.08,1538.45,18.25,39.73,24.75,36.19,716.68,14.79,0.25,33.23,1,chemical_facility
88.23,122.6,645.22,230.66,113.01,2340.52,2.44,38.11,244.59,55.99,751.91,8.0,0.02,30.78,1,chemical_facility
83.16,182.4,87.33,230.61,17.31,1884.43,3.07,63.64,32.66,45.72,2680.0,170.9,0.578,371.7,1,chemical_facility
87.75,0.0066,110.75,228.75,0.002,1913.39,2.32,39.97,26.41,40.18,0.0083,5.68,0.0063,21.22,1,chemical_facility
62.03,139.11,114.54,225.96,0.5,1772.87,22.81,37.64,19.65,45.96,3072.0,9.51,0.02,30.09,1,chemical_facility
63.96,500.0,69.51,226.72,16.3,2720.9,21.52,58.55,150.0,73.2,471.94,14.61,0.02,21.11,1,chemical_facility
83.18,171.89,90.98,233.11,21.86,2377.39,23.22,210.0,32.33,5.0,721.97,13.42,0.03,31.37,1,chemical_facility
69.19,500.0,60.96,222.53,2.5,1452.41,18.04,60.6,42.09,250.0,476.9,9.03,0.01,125.0,1,chemical_facility
90.27,816.89,406.65,222.21,11.65,2314.86,2.43,38.79,21.63,58.1,364.99,9.97,0.01,24.4,1,chemical_facility
70.87,157.17,61.73,224.62,0.0031,0.0082,0.0098,37.15,29.83,0.0074,572.29,13.18,0.03,13.62,1,chemical_facility
